,trialNum,rt,subject,condition,InducerL,InducerR,ConcurrentL,ConcurrentR,choice
82,83.0,4103.0,2fgfNXCWoW,Pitch-Size-Color-9,Speed-SP4-L,Speed-SP4-H,Pitch-Tone-L,Pitch-Tone-H,0
83,84.0,2128.0,2fgfNXCWoW,Pitch-Size-Color-9,Color-YB-L,Color-YB-H,Size-Squares-L,Size-Squares-H,1
84,85.0,3621.0,2fgfNXCWoW,Pitch-Size-Color-9,Pitch-Hum-H,Pitch-Hum-L,Affect-EB-H,Affect-EB-L,1
85,86.0,3630.0,2fgfNXCWoW,Pitch-Size-Color-9,Color-RY-H,Color-RY-L,Pitch-Tone-H,Pitch-Tone-L,1
86,87.0,5132.0,2fgfNXCWoW,Pitch-Size-Color-9,Size-Squares-L,Size-Squares-H,Pitch-Pulse-L,Pitch-Pulse-H,1
87,88.0,5595.0,2fgfNXCWoW,Pitch-Size-Color-9,Speed-SP4-L,Speed-SP4-H,Pitch-Pulse-H,Pitch-Pulse-L,0
88,89.0,1541.0,2fgfNXCWoW,Pitch-Size-Color-9,Color-RY-H,Color-RY-L,Size-Circles-H,Size-Circles-L,0
89,90.0,5638.0,2fgfNXCWoW,Pitch-Size-Color-9,Pitch-Piano-L,Pitch-Piano-H,Amp-Tone-L,Amp-Tone-H,0
90,91.0,2296.0,2fgfNXCWoW,Pitch-Size-Color-9,Color-RG-H,Color-RG-L,Affect-EB-H,Affect-EB-L,1
91,92.0,2937.0,2fgfNXCWoW,Pitch-Size-Color-9,Size-Diamonds-H,Size-Diamonds-L,Shape-BK2-H,Shape-BK2-L,1
92,93.0,5565.0,2fgfNXCWoW,Pitch-Size-Color-9,Pitch-Hum-H,Pitch-Hum-L,Color-RY-H,Color-RY-L,0
93,94.0,2481.0,2fgfNXCWoW,Pitch-Size-Color-9,Size-Squares-L,Size-Squares-H,Speed-SP4-H,Speed-SP4-L,0
94,95.0,3687.0,2fgfNXCWoW,Pitch-Size-Color-9,Pitch-Piano-H,Pitch-Piano-L,Color-RY-L,Color-RY-H,1
95,96.0,4478.0,2fgfNXCWoW,Pitch-Size-Color-9,Pitch-Piano-L,Pitch-Piano-H,Speed-SP4-H,Speed-SP4-L,0
0,1.0,5001.0,4EYlfayMb2,Brightness-Amp-Affect-9,Affect-EB-L,Affect-EB-H,Shape-BK3-H,Shape-BK3-L,1
1,2.0,8009.0,4EYlfayMb2,Brightness-Amp-Affect-9,Amp-Hum-L,Amp-Hum-H,Pitch-Tone-L,Pitch-Tone-H,0
2,3.0,3981.0,4EYlfayMb2,Brightness-Amp-Affect-9,Brightness-Circles-L,Brightness-Circles-H,Affect-PD-H,Affect-PD-L,1
3,4.0,5064.0,4EYlfayMb2,Brightness-Amp-Affect-9,Amp-Hum-H,Amp-Hum-L,Affect-EB-L,Affect-EB-H,1
4,5.0,3829.0,4EYlfayMb2,Brightness-Amp-Affect-9,Color-RB-H,Color-RB-L,Brightness-Squares-L,Brightness-Squares-H,0
5,6.0,7077.0,4EYlfayMb2,Brightness-Amp-Affect-9,Amp-Piano-H,Amp-Piano-L,Speed-SP2-H,Speed-SP2-L,0
6,7.0,3758.0,4EYlfayMb2,Brightness-Amp-Affect-9,Color-RB-H,Color-RB-L,Brightness-Diamonds-H,Brightness-Diamonds-L,1
7,8.0,4061.0,4EYlfayMb2,Brightness-Amp-Affect-9,Affect-HS-H,Affect-HS-L,Speed-SP2-H,Speed-SP2-L,0
8,9.0,5732.0,4EYlfayMb2,Brightness-Amp-Affect-9,Affect-EB-L,Affect-EB-H,Amp-Hum-L,Amp-Hum-H,0
9,10.0,4924.0,4EYlfayMb2,Brightness-Amp-Affect-9,Pitch-Tone-L,Pitch-Tone-H,Brightness-Squares-H,Brightness-Squares-L,1
10,11.0,5669.0,4EYlfayMb2,Brightness-Amp-Affect-9,Color-RB-H,Color-RB-L,Amp-Tone-H,Amp-Tone-L,0
11,12.0,4287.0,4EYlfayMb2,Brightness-Amp-Affect-9,Shape-BK3-L,Shape-BK3-H,Affect-SC-L,Affect-SC-H,0
12,13.0,4686.0,4EYlfayMb2,Brightness-Amp-Affect-9,Amp-Hum-H,Amp-Hum-L,Size-Circles-H,Size-Circles-L,0
13,14.0,3251.0,4EYlfayMb2,Brightness-Amp-Affect-9,Brightness-Triangles-H,Brightness-Triangles-L,Color-RB-H,Color-RB-L,0
14,15.0,7663.0,4EYlfayMb2,Brightness-Amp-Affect-9,Pitch-Tone-L,Pitch-Tone-H,Amp-Tone-L,Amp-Tone-H,0
15,16.0,8334.0,4EYlfayMb2,Brightness-Amp-Affect-9,Shape-BK3-L,Shape-BK3-H,Brightness-Squares-L,Brightness-Squares-H,0
16,17.0,6559.0,4EYlfayMb2,Brightness-Amp-Affect-9,Affect-EB-H,Affect-EB-L,Noise-Hum-L,Noise-Hum-H,1
17,18.0,5177.0,4EYlfayMb2,Brightness-Amp-Affect-9,Brightness-Circles-L,Brightness-Circles-H,Amp-Pulse-H,Amp-Pulse-L,1
18,19.0,4046.0,4EYlfayMb2,Brightness-Amp-Affect-9,Brightness-Triangles-L,Brightness-Triangles-H,Speed-SP2-L,Speed-SP2-H,0
19,20.0,3601.0,4EYlfayMb2,Brightness-Amp-Affect-9,Brightness-Triangles-H,Brightness-Triangles-L,Affect-EB-L,Affect-EB-H,1
20,21.0,3885.0,4EYlfayMb2,Brightness-Amp-Affect-9,Affect-HS-L,Affect-HS-H,Color-RB-H,Color-RB-L,1
21,22.0,3823.0,4EYlfayMb2,Brightness-Amp-Affect-9,Affect-EB-L,Affect-EB-H,Speed-SP2-H,Speed-SP2-L,1
22,23.0,7667.0,4EYlfayMb2,Brightness-Amp-Affect-9,Brightness-Triangles-L,Brightness-Triangles-H,Noise-Hum-L,Noise-Hum-H,0
23,24.0,3227.0,4EYlfayMb2,Brightness-Amp-Affect-9,Brightness-Triangles-H,Brightness-Triangles-L,Shape-BK3-H,Shape-BK3-L,0
24,25.0,8959.0,4EYlfayMb2,Brightness-Amp-Affect-9,Brightness-Circles-H,Brightness-Circles-L,Speed-SP2-H,Speed-SP2-L,0
25,26.0,2981.0,4EYlfayMb2,Brightness-Amp-Affect-9,Size-Circles-L,Size-Circles-H,Brightness-Diamonds-L,Brightness-Diamonds-H,0
26,27.0,4072.0,4EYlfayMb2,Brightness-Amp-Affect-9,Affect-EB-L,Affect-EB-H,Brightness-Diamonds-H,Brightness-Diamonds-L,1
27,28.0,4996.0,4EYlfayMb2,Brightness-Amp-Affect-9,Amp-Hum-L,Amp-Hum-H,Shape-BK3-L,Shape-BK3-H,0
28,29.0,4268.0,4EYlfayMb2,Brightness-Amp-Affect-9,Shape-BK3-L,Shape-BK3-H,Affect-PD-H,Affect-PD-L,1
29,30.0,6521.0,4EYlfayMb2,Brightness-Amp-Affect-9,Brightness-Circles-H,Brightness-Circles-L,Pitch-Tone-H,Pitch-Tone-L,0
30,31.0,2971.0,4EYlfayMb2,Brightness-Amp-Affect-9,Affect-HS-L,Affect-HS-H,Size-Circles-L,Size-Circles-H,0
31,32.0,5218.0,4EYlfayMb2,Brightness-Amp-Affect-9,Affect-HS-H,Affect-HS-L,Amp-Hum-L,Amp-Hum-H,1
32,33.0,5904.0,4EYlfayMb2,Brightness-Amp-Affect-9,Affect-HS-H,Affect-HS-L,Shape-BK3-L,Shape-BK3-H,1
33,34.0,5521.0,4EYlfayMb2,Brightness-Amp-Affect-9,Amp-Piano-L,Amp-Piano-H,Color-RB-L,Color-RB-H,0
34,35.0,3155.0,4EYlfayMb2,Brightness-Amp-Affect-9,Size-Circles-L,Size-Circles-H,Affect-PD-L,Affect-PD-H,0
35,36.0,6864.0,4EYlfayMb2,Brightness-Amp-Affect-9,Speed-SP2-H,Speed-SP2-L,Brightness-Diamonds-L,Brightness-Diamonds-H,1
36,37.0,6901.0,4EYlfayMb2,Brightness-Amp-Affect-9,Speed-SP2-L,Speed-SP2-H,Brightness-Squares-H,Brightness-Squares-L,1
37,38.0,4284.0,4EYlfayMb2,Brightness-Amp-Affect-9,Color-RB-H,Color-RB-L,Affect-SC-H,Affect-SC-L,0
38,39.0,5592.0,4EYlfayMb2,Brightness-Amp-Affect-9,Brightness-Triangles-H,Brightness-Triangles-L,Amp-Hum-H,Amp-Hum-L,0
39,40.0,8692.0,4EYlfayMb2,Brightness-Amp-Affect-9,Amp-Piano-L,Amp-Piano-H,Noise-Hum-H,Noise-Hum-L,1
40,41.0,5067.0,4EYlfayMb2,Brightness-Amp-Affect-9,Amp-Hum-H,Amp-Hum-L,Color-RB-H,Color-RB-L,0
41,42.0,4374.0,4EYlfayMb2,Brightness-Amp-Affect-9,Shape-BK3-L,Shape-BK3-H,Brightness-Diamonds-H,Brightness-Diamonds-L,1
42,43.0,3713.0,4EYlfayMb2,Brightness-Amp-Affect-9,Affect-EB-H,Affect-EB-L,Brightness-Squares-L,Brightness-Squares-H,1
43,44.0,4721.0,4EYlfayMb2,Brightness-Amp-Affect-9,Affect-EB-H,Affect-EB-L,Size-Circles-L,Size-Circles-H,1
44,45.0,7037.0,4EYlfayMb2,Brightness-Amp-Affect-9,Amp-Hum-H,Amp-Hum-L,Affect-PD-H,Affect-PD-L,0
45,46.0,5065.0,4EYlfayMb2,Brightness-Amp-Affect-9,Shape-BK3-L,Shape-BK3-H,Amp-Pulse-H,Amp-Pulse-L,1
46,47.0,5961.0,4EYlfayMb2,Brightness-Amp-Affect-9,Size-Circles-L,Size-Circles-H,Affect-SC-H,Affect-SC-L,1
47,48.0,4665.0,4EYlfayMb2,Brightness-Amp-Affect-9,Affect-HS-L,Affect-HS-H,Pitch-Tone-H,Pitch-Tone-L,1
48,49.0,4735.0,4EYlfayMb2,Brightness-Amp-Affect-9,Size-Circles-H,Size-Circles-L,Amp-Tone-H,Amp-Tone-L,0
49,50.0,9347.0,4EYlfayMb2,Brightness-Amp-Affect-9,Amp-Piano-H,Amp-Piano-L,Pitch-Tone-H,Pitch-Tone-L,0
50,51.0,6078.0,4EYlfayMb2,Brightness-Amp-Affect-9,Speed-SP2-L,Speed-SP2-H,Amp-Pulse-H,Amp-Pulse-L,1
51,52.0,2426.0,4EYlfayMb2,Brightness-Amp-Affect-9,Brightness-Circles-L,Brightness-Circles-H,Affect-EB-L,Affect-EB-H,0
52,53.0,4687.0,4EYlfayMb2,Brightness-Amp-Affect-9,Shape-BK3-L,Shape-BK3-H,Amp-Tone-L,Amp-Tone-H,0
53,54.0,5165.0,4EYlfayMb2,Brightness-Amp-Affect-9,Affect-EB-H,Affect-EB-L,Pitch-Tone-H,Pitch-Tone-L,0
54,55.0,6101.0,4EYlfayMb2,Brightness-Amp-Affect-9,Amp-Hum-L,Amp-Hum-H,Brightness-Circles-H,Brightness-Circles-L,1
55,56.0,3895.0,4EYlfayMb2,Brightness-Amp-Affect-9,Affect-EB-L,Affect-EB-H,Brightness-Circles-L,Brightness-Circles-H,0
56,57.0,5472.0,4EYlfayMb2,Brightness-Amp-Affect-9,Color-RB-L,Color-RB-H,Amp-Pulse-L,Amp-Pulse-H,0
57,58.0,4456.0,4EYlfayMb2,Brightness-Amp-Affect-9,Affect-EB-H,Affect-EB-L,Amp-Pulse-L,Amp-Pulse-H,1
58,59.0,5236.0,4EYlfayMb2,Brightness-Amp-Affect-9,Amp-Piano-H,Amp-Piano-L,Shape-BK3-H,Shape-BK3-L,0
59,60.0,4435.0,4EYlfayMb2,Brightness-Amp-Affect-9,Noise-Hum-H,Noise-Hum-L,Brightness-Diamonds-L,Brightness-Diamonds-H,1
60,61.0,9544.0,4EYlfayMb2,Brightness-Amp-Affect-9,Amp-Hum-H,Amp-Hum-L,Noise-Hum-H,Noise-Hum-L,0
61,62.0,3900.0,4EYlfayMb2,Brightness-Amp-Affect-9,Brightness-Circles-L,Brightness-Circles-H,Amp-Hum-L,Amp-Hum-H,0
62,63.0,5665.0,4EYlfayMb2,Brightness-Amp-Affect-9,Amp-Piano-L,Amp-Piano-H,Size-Circles-L,Size-Circles-H,0
63,64.0,4286.0,4EYlfayMb2,Brightness-Amp-Affect-9,Affect-EB-H,Affect-EB-L,Color-RB-L,Color-RB-H,1
64,65.0,4409.0,4EYlfayMb2,Brightness-Amp-Affect-9,Amp-Hum-H,Amp-Hum-L,Brightness-Squares-L,Brightness-Squares-H,1
65,66.0,4393.0,4EYlfayMb2,Brightness-Amp-Affect-9,Noise-Hum-H,Noise-Hum-L,Brightness-Squares-H,Brightness-Squares-L,0
66,67.0,5911.0,4EYlfayMb2,Brightness-Amp-Affect-9,Noise-Hum-H,Noise-Hum-L,Affect-PD-L,Affect-PD-H,0
67,68.0,4783.0,4EYlfayMb2,Brightness-Amp-Affect-9,Affect-EB-H,Affect-EB-L,Amp-Tone-H,Amp-Tone-L,0
68,69.0,4497.0,4EYlfayMb2,Brightness-Amp-Affect-9,Size-Circles-H,Size-Circles-L,Amp-Pulse-L,Amp-Pulse-H,1
69,70.0,3761.0,4EYlfayMb2,Brightness-Amp-Affect-9,Color-RB-L,Color-RB-H,Affect-PD-L,Affect-PD-H,0
70,71.0,3480.0,4EYlfayMb2,Brightness-Amp-Affect-9,Brightness-Circles-L,Brightness-Circles-H,Shape-BK3-H,Shape-BK3-L,1
71,72.0,12038.0,4EYlfayMb2,Brightness-Amp-Affect-9,Noise-Hum-H,Noise-Hum-L,Amp-Pulse-L,Amp-Pulse-H,1
72,73.0,6833.0,4EYlfayMb2,Brightness-Amp-Affect-9,Affect-HS-L,Affect-HS-H,Noise-Hum-L,Noise-Hum-H,0
73,74.0,3428.0,4EYlfayMb2,Brightness-Amp-Affect-9,Size-Circles-L,Size-Circles-H,Brightness-Squares-H,Brightness-Squares-L,1
74,75.0,9808.0,4EYlfayMb2,Brightness-Amp-Affect-9,Pitch-Tone-H,Pitch-Tone-L,Amp-Pulse-H,Amp-Pulse-L,1
75,76.0,3317.0,4EYlfayMb2,Brightness-Amp-Affect-9,Brightness-Circles-L,Brightness-Circles-H,Color-RB-L,Color-RB-H,1
76,77.0,5147.0,4EYlfayMb2,Brightness-Amp-Affect-9,Pitch-Tone-L,Pitch-Tone-H,Brightness-Diamonds-L,Brightness-Diamonds-H,0
77,78.0,5228.0,4EYlfayMb2,Brightness-Amp-Affect-9,Noise-Hum-L,Noise-Hum-H,Affect-SC-H,Affect-SC-L,1
78,79.0,7054.0,4EYlfayMb2,Brightness-Amp-Affect-9,Brightness-Circles-H,Brightness-Circles-L,Noise-Hum-H,Noise-Hum-L,0
79,80.0,8554.0,4EYlfayMb2,Brightness-Amp-Affect-9,Speed-SP2-L,Speed-SP2-H,Amp-Tone-L,Amp-Tone-H,0
80,81.0,4048.0,4EYlfayMb2,Brightness-Amp-Affect-9,Brightness-Circles-H,Brightness-Circles-L,Size-Circles-L,Size-Circles-H,1
81,82.0,6365.0,4EYlfayMb2,Brightness-Amp-Affect-9,Pitch-Tone-L,Pitch-Tone-H,Affect-PD-L,Affect-PD-H,0
82,83.0,4398.0,4EYlfayMb2,Brightness-Amp-Affect-9,Speed-SP2-H,Speed-SP2-L,Affect-SC-L,Affect-SC-H,1
83,84.0,2348.0,4EYlfayMb2,Brightness-Amp-Affect-9,Affect-HS-H,Affect-HS-L,Brightness-Circles-H,Brightness-Circles-L,0
84,85.0,4671.0,4EYlfayMb2,Brightness-Amp-Affect-9,Pitch-Tone-H,Pitch-Tone-L,Affect-SC-H,Affect-SC-L,0
85,86.0,4719.0,4EYlfayMb2,Brightness-Amp-Affect-9,Amp-Piano-H,Amp-Piano-L,Brightness-Circles-H,Brightness-Circles-L,0
86,87.0,4094.0,4EYlfayMb2,Brightness-Amp-Affect-9,Speed-SP2-H,Speed-SP2-L,Affect-PD-H,Affect-PD-L,0
87,88.0,7258.0,4EYlfayMb2,Brightness-Amp-Affect-9,Noise-Hum-H,Noise-Hum-L,Amp-Tone-H,Amp-Tone-L,0
88,89.0,5064.0,4EYlfayMb2,Brightness-Amp-Affect-9,Amp-Piano-L,Amp-Piano-H,Affect-EB-L,Affect-EB-H,0
89,90.0,4784.0,4EYlfayMb2,Brightness-Amp-Affect-9,Amp-Hum-H,Amp-Hum-L,Affect-SC-L,Affect-SC-H,1
90,91.0,5140.0,4EYlfayMb2,Brightness-Amp-Affect-9,Amp-Hum-H,Amp-Hum-L,Brightness-Diamonds-H,Brightness-Diamonds-L,0
91,92.0,5364.0,4EYlfayMb2,Brightness-Amp-Affect-9,Amp-Hum-L,Amp-Hum-H,Speed-SP2-L,Speed-SP2-H,0
92,93.0,4912.0,4EYlfayMb2,Brightness-Amp-Affect-9,Brightness-Circles-H,Brightness-Circles-L,Amp-Tone-L,Amp-Tone-H,1
93,94.0,3612.0,4EYlfayMb2,Brightness-Amp-Affect-9,Brightness-Triangles-L,Brightness-Triangles-H,Size-Circles-H,Size-Circles-L,1
94,95.0,4300.0,4EYlfayMb2,Brightness-Amp-Affect-9,Brightness-Circles-L,Brightness-Circles-H,Affect-SC-L,Affect-SC-H,0
95,96.0,4420.0,4EYlfayMb2,Brightness-Amp-Affect-9,Brightness-Triangles-L,Brightness-Triangles-H,Pitch-Tone-L,Pitch-Tone-H,0
0,1.0,4604.0,5eNXA6XYSE,Noise-Brightness-Color-6,Shape-BK4-H,Shape-BK4-L,Color-RB-L,Color-RB-H,0
1,2.0,3948.0,5eNXA6XYSE,Noise-Brightness-Color-6,Speed-SP2-L,Speed-SP2-H,Brightness-Squares-H,Brightness-Squares-L,0
2,3.0,2263.0,5eNXA6XYSE,Noise-Brightness-Color-6,Brightness-Triangles-H,Brightness-Triangles-L,Shape-BK4-L,Shape-BK4-H,1
3,4.0,2660.0,5eNXA6XYSE,Noise-Brightness-Color-6,Brightness-Triangles-H,Brightness-Triangles-L,Color-RY-L,Color-RY-H,1
4,5.0,10267.0,5eNXA6XYSE,Noise-Brightness-Color-6,Noise-Piano-H,Noise-Piano-L,Color-YB-L,Color-YB-H,0
5,6.0,5767.0,5eNXA6XYSE,Noise-Brightness-Color-6,Color-RY-H,Color-RY-L,Brightness-Diamonds-H,Brightness-Diamonds-L,1
6,7.0,4209.0,5eNXA6XYSE,Noise-Brightness-Color-6,Brightness-Diamonds-H,Brightness-Diamonds-L,Amp-Piano-H,Amp-Piano-L,1
7,8.0,3602.0,5eNXA6XYSE,Noise-Brightness-Color-6,Brightness-Diamonds-H,Brightness-Diamonds-L,Affect-HS-L,Affect-HS-H,1
8,9.0,5454.0,5eNXA6XYSE,Noise-Brightness-Color-6,Affect-HS-H,Affect-HS-L,Noise-Tone-L,Noise-Tone-H,0
9,10.0,4474.0,5eNXA6XYSE,Noise-Brightness-Color-6,Noise-Hum-H,Noise-Hum-L,Affect-HS-H,Affect-HS-L,1
10,11.0,2796.0,5eNXA6XYSE,Noise-Brightness-Color-6,Color-RY-L,Color-RY-H,Size-Triangles-H,Size-Triangles-L,1
11,12.0,2316.0,5eNXA6XYSE,Noise-Brightness-Color-6,Shape-BK4-L,Shape-BK4-H,Brightness-Circles-H,Brightness-Circles-L,1
12,13.0,4698.0,5eNXA6XYSE,Noise-Brightness-Color-6,Noise-Hum-H,Noise-Hum-L,Size-Triangles-H,Size-Triangles-L,1
13,14.0,4604.0,5eNXA6XYSE,Noise-Brightness-Color-6,Brightness-Diamonds-L,Brightness-Diamonds-H,Noise-Tone-H,Noise-Tone-L,0
14,15.0,4682.0,5eNXA6XYSE,Noise-Brightness-Color-6,Color-RY-L,Color-RY-H,Pitch-Pulse-H,Pitch-Pulse-L,1
15,16.0,2931.0,5eNXA6XYSE,Noise-Brightness-Color-6,Size-Triangles-H,Size-Triangles-L,Color-RB-H,Color-RB-L,0
16,17.0,2082.0,5eNXA6XYSE,Noise-Brightness-Color-6,Size-Triangles-L,Size-Triangles-H,Brightness-Squares-H,Brightness-Squares-L,1
17,18.0,3896.0,5eNXA6XYSE,Noise-Brightness-Color-6,Brightness-Diamonds-L,Brightness-Diamonds-H,Speed-SP2-L,Speed-SP2-H,0
18,19.0,6231.0,5eNXA6XYSE,Noise-Brightness-Color-6,Brightness-Diamonds-L,Brightness-Diamonds-H,Pitch-Pulse-L,Pitch-Pulse-H,0
19,20.0,5625.0,5eNXA6XYSE,Noise-Brightness-Color-6,Noise-Pulse-L,Noise-Pulse-H,Shape-BK4-L,Shape-BK4-H,1
20,21.0,8210.0,5eNXA6XYSE,Noise-Brightness-Color-6,Color-RY-H,Color-RY-L,Amp-Piano-H,Amp-Piano-L,0
21,22.0,13045.0,5eNXA6XYSE,Noise-Brightness-Color-6,Pitch-Pulse-L,Pitch-Pulse-H,Noise-Piano-L,Noise-Piano-H,1
22,23.0,5412.0,5eNXA6XYSE,Noise-Brightness-Color-6,Noise-Pulse-H,Noise-Pulse-L,Affect-HS-H,Affect-HS-L,0
23,24.0,6977.0,5eNXA6XYSE,Noise-Brightness-Color-6,Speed-SP2-L,Speed-SP2-H,Noise-Piano-L,Noise-Piano-H,1
24,25.0,5777.0,5eNXA6XYSE,Noise-Brightness-Color-6,Pitch-Pulse-H,Pitch-Pulse-L,Color-YB-L,Color-YB-H,0
25,26.0,3823.0,5eNXA6XYSE,Noise-Brightness-Color-6,Affect-HS-H,Affect-HS-L,Brightness-Squares-L,Brightness-Squares-H,1
26,27.0,7590.0,5eNXA6XYSE,Noise-Brightness-Color-6,Noise-Hum-L,Noise-Hum-H,Speed-SP2-H,Speed-SP2-L,0
27,28.0,5318.0,5eNXA6XYSE,Noise-Brightness-Color-6,Noise-Piano-H,Noise-Piano-L,Brightness-Circles-L,Brightness-Circles-H,0
28,29.0,2332.0,5eNXA6XYSE,Noise-Brightness-Color-6,Size-Triangles-H,Size-Triangles-L,Color-YB-L,Color-YB-H,0
29,30.0,5381.0,5eNXA6XYSE,Noise-Brightness-Color-6,Noise-Pulse-H,Noise-Pulse-L,Color-RY-H,Color-RY-L,1
30,31.0,2744.0,5eNXA6XYSE,Noise-Brightness-Color-6,Color-RG-L,Color-RG-H,Size-Triangles-L,Size-Triangles-H,1
31,32.0,5626.0,5eNXA6XYSE,Noise-Brightness-Color-6,Noise-Hum-H,Noise-Hum-L,Color-RY-L,Color-RY-H,0
32,33.0,10045.0,5eNXA6XYSE,Noise-Brightness-Color-6,Noise-Pulse-H,Noise-Pulse-L,Amp-Piano-L,Amp-Piano-H,1
33,34.0,4017.0,5eNXA6XYSE,Noise-Brightness-Color-6,Color-RG-H,Color-RG-L,Shape-BK4-H,Shape-BK4-L,0
34,35.0,4378.0,5eNXA6XYSE,Noise-Brightness-Color-6,Color-RG-L,Color-RG-H,Pitch-Pulse-H,Pitch-Pulse-L,1
35,36.0,3742.0,5eNXA6XYSE,Noise-Brightness-Color-6,Brightness-Triangles-L,Brightness-Triangles-H,Size-Triangles-L,Size-Triangles-H,0
36,37.0,4989.0,5eNXA6XYSE,Noise-Brightness-Color-6,Affect-HS-H,Affect-HS-L,Brightness-Circles-H,Brightness-Circles-L,0
37,38.0,4139.0,5eNXA6XYSE,Noise-Brightness-Color-6,Size-Triangles-H,Size-Triangles-L,Noise-Piano-H,Noise-Piano-L,1
38,39.0,7256.0,5eNXA6XYSE,Noise-Brightness-Color-6,Noise-Pulse-L,Noise-Pulse-H,Pitch-Pulse-L,Pitch-Pulse-H,0
39,40.0,3805.0,5eNXA6XYSE,Noise-Brightness-Color-6,Brightness-Triangles-L,Brightness-Triangles-H,Speed-SP2-L,Speed-SP2-H,0
40,41.0,4487.0,5eNXA6XYSE,Noise-Brightness-Color-6,Color-RY-L,Color-RY-H,Noise-Piano-H,Noise-Piano-L,0
41,42.0,5622.0,5eNXA6XYSE,Noise-Brightness-Color-6,Noise-Hum-L,Noise-Hum-H,Shape-BK4-L,Shape-BK4-H,0
42,43.0,4639.0,5eNXA6XYSE,Noise-Brightness-Color-6,Brightness-Triangles-L,Brightness-Triangles-H,Pitch-Pulse-L,Pitch-Pulse-H,0
43,44.0,4921.0,5eNXA6XYSE,Noise-Brightness-Color-6,Size-Triangles-L,Size-Triangles-H,Noise-Tone-L,Noise-Tone-H,1
44,45.0,2947.0,5eNXA6XYSE,Noise-Brightness-Color-6,Brightness-Diamonds-L,Brightness-Diamonds-H,Color-RB-L,Color-RB-H,1
45,46.0,2562.0,5eNXA6XYSE,Noise-Brightness-Color-6,Color-RY-L,Color-RY-H,Brightness-Circles-H,Brightness-Circles-L,0
46,47.0,9039.0,5eNXA6XYSE,Noise-Brightness-Color-6,Amp-Piano-H,Amp-Piano-L,Color-RB-L,Color-RB-H,1
47,48.0,3241.0,5eNXA6XYSE,Noise-Brightness-Color-6,Brightness-Diamonds-H,Brightness-Diamonds-L,Shape-BK4-L,Shape-BK4-H,0
48,49.0,4420.0,5eNXA6XYSE,Noise-Brightness-Color-6,Pitch-Pulse-L,Pitch-Pulse-H,Brightness-Squares-H,Brightness-Squares-L,1
49,50.0,4783.0,5eNXA6XYSE,Noise-Brightness-Color-6,Color-RY-L,Color-RY-H,Noise-Tone-L,Noise-Tone-H,1
50,51.0,4288.0,5eNXA6XYSE,Noise-Brightness-Color-6,Brightness-Triangles-L,Brightness-Triangles-H,Noise-Piano-L,Noise-Piano-H,1
51,52.0,6866.0,5eNXA6XYSE,Noise-Brightness-Color-6,Noise-Pulse-H,Noise-Pulse-L,Size-Triangles-H,Size-Triangles-L,0
52,53.0,5788.0,5eNXA6XYSE,Noise-Brightness-Color-6,Noise-Piano-L,Noise-Piano-H,Color-RB-H,Color-RB-L,0
53,54.0,4362.0,5eNXA6XYSE,Noise-Brightness-Color-6,Amp-Piano-L,Amp-Piano-H,Brightness-Circles-H,Brightness-Circles-L,1
54,55.0,4422.0,5eNXA6XYSE,Noise-Brightness-Color-6,Brightness-Diamonds-L,Brightness-Diamonds-H,Noise-Piano-H,Noise-Piano-L,0
55,56.0,4651.0,5eNXA6XYSE,Noise-Brightness-Color-6,Pitch-Pulse-H,Pitch-Pulse-L,Color-RB-H,Color-RB-L,0
56,57.0,9187.0,5eNXA6XYSE,Noise-Brightness-Color-6,Noise-Hum-L,Noise-Hum-H,Pitch-Pulse-H,Pitch-Pulse-L,0
57,58.0,4130.0,5eNXA6XYSE,Noise-Brightness-Color-6,Brightness-Diamonds-H,Brightness-Diamonds-L,Color-YB-H,Color-YB-L,0
58,59.0,5073.0,5eNXA6XYSE,Noise-Brightness-Color-6,Shape-BK4-H,Shape-BK4-L,Noise-Tone-H,Noise-Tone-L,0
59,60.0,7554.0,5eNXA6XYSE,Noise-Brightness-Color-6,Amp-Piano-H,Amp-Piano-L,Noise-Tone-L,Noise-Tone-H,0
60,61.0,3971.0,5eNXA6XYSE,Noise-Brightness-Color-6,Color-RY-H,Color-RY-L,Brightness-Squares-L,Brightness-Squares-H,0
61,62.0,3971.0,5eNXA6XYSE,Noise-Brightness-Color-6,Speed-SP2-L,Speed-SP2-H,Color-YB-L,Color-YB-H,0
62,63.0,7555.0,5eNXA6XYSE,Noise-Brightness-Color-6,Brightness-Triangles-H,Brightness-Triangles-L,Amp-Piano-L,Amp-Piano-H,1
63,64.0,4383.0,5eNXA6XYSE,Noise-Brightness-Color-6,Affect-HS-H,Affect-HS-L,Noise-Piano-H,Noise-Piano-L,1
64,65.0,2846.0,5eNXA6XYSE,Noise-Brightness-Color-6,Color-RG-H,Color-RG-L,Brightness-Diamonds-H,Brightness-Diamonds-L,1
65,66.0,3247.0,5eNXA6XYSE,Noise-Brightness-Color-6,Color-RG-H,Color-RG-L,Affect-HS-L,Affect-HS-H,1
66,67.0,2711.0,5eNXA6XYSE,Noise-Brightness-Color-6,Affect-HS-L,Affect-HS-H,Color-RB-L,Color-RB-H,0
67,68.0,8512.0,5eNXA6XYSE,Noise-Brightness-Color-6,Amp-Piano-L,Amp-Piano-H,Brightness-Squares-L,Brightness-Squares-H,0
